year,sport,country,countrycode,numeric,number_of_athletes,Bronze_medal_count,Silver_medal_count,Gold_medal_count,medal_count
2004,Boxing,Poland,POL,616,3,0,0,0,0
2004,Boxing,Puerto Rico,PRI,630,5,0,0,0,0
2004,Boxing,North Korea,PRK,408,2,0,1,0,1
2004,Boxing,Romania,ROU,642,3,1,0,0,1
2004,Boxing,Russia,RUS,643,11,3,0,3,6
2004,Boxing,Sweden,SWE,752,1,0,0,0,0
2004,Boxing,Seychelles,SYC,690,1,0,0,0,0
2004,Boxing,Syria,SYR,760,1,1,0,0,1
2004,Boxing,Thailand,THA,764,6,1,1,1,3
2004,Boxing,Tajikistan,TJK,762,1,0,0,0,0
2004,Boxing,Turkmenistan,TKM,795,2,0,0,0,0
2004,Boxing,Tonga,TON,776,1,0,0,0,0
2004,Boxing,Tunisia,TUN,788,5,0,0,0,0
2004,Boxing,Turkey,TUR,792,7,0,1,0,1
2004,Boxing,Uganda,UGA,800,5,0,0,0,0
2004,Boxing,Ukraine,UKR,804,6,0,0,0,0
2004,Boxing,United States,USA,840,9,1,0,1,2
2004,Boxing,Uzbekistan,UZB,860,9,2,0,0,2
2004,Boxing,Venezuela,VEN,862,7,0,0,0,0
2004,Boxing,South Africa,ZAF,710,3,0,0,0,0
2004,Boxing,Zambia,ZMB,894,2,0,0,0,0
2004,Canoeing,Argentina,ARG,032,3,0,0,0,0
2004,Canoeing,Australia,AUS,036,19,0,3,0,3
2004,Canoeing,Austria,AUT,040,2,0,0,0,0
2004,Canoeing,Belgium,BEL,056,3,0,0,0,0
2004,Canoeing,Bulgaria,BGR,100,11,0,0,0,0
2004,Canoeing,Bosnia and Herzegovina,BIH,070,1,0,0,0,0
2004,Canoeing,Belarus,BLR,112,14,2,0,0,2
2004,Canoeing,Brazil,BRA,076,4,0,0,0,0
2004,Canoeing,Canada,CAN,124,24,2,0,1,3
2004,Canoeing,Switzerland,CHE,756,5,0,0,0,0
2004,Canoeing,Chile,CHL,152,1,0,0,0,0
2004,Canoeing,China,CHN,156,22,0,0,2,2
2004,Canoeing,Cuba,CUB,192,6,0,2,0,2
2004,Canoeing,Czechia,CZE,203,11,2,0,0,2
2004,Canoeing,Germany,DEU,276,32,1,9,9,19
2004,Canoeing,Denmark,DNK,208,4,0,0,0,0
2004,Canoeing,Spain,ESP,724,19,0,1,1,2
2004,Canoeing,Finland,FIN,246,2,0,0,0,0
2004,Canoeing,France,FRA,250,16,1,0,2,3
2004,Canoeing,United Kingdom,GBR,826,10,2,1,0,3
2004,Canoeing,Greece,GRC,300,8,0,0,0,0
2004,Canoeing,Croatia,HRV,191,4,0,0,0,0
2004,Canoeing,Hungary,HUN,348,23,3,4,7,14
2004,Canoeing,Indonesia,IDN,360,1,0,0,0,0
2004,Canoeing,Ireland,IRL,372,2,0,0,0,0
2004,Canoeing,Israel,ISR,376,3,0,0,0,0
2004,Canoeing,Italy,ITA,380,11,0,3,0,3
2004,Canoeing,Japan,JPN,392,7,0,0,0,0
2004,Canoeing,Kazakhstan,KAZ,398,5,0,0,0,0
2004,Canoeing,Lithuania,LTU,440,4,0,0,0,0
2004,Canoeing,Latvia,LVA,428,2,0,0,0,0
2004,Canoeing,North Macedonia,MKD,807,1,0,0,0,0
2004,Canoeing,Netherlands,NLD,528,2,0,0,0,0
2004,Canoeing,Norway,NOR,578,8,2,0,1,3
2004,Canoeing,New Zealand,NZL,554,4,0,1,0,1
2004,Canoeing,Poland,POL,616,25,2,0,0,2
2004,Canoeing,Portugal,PRT,620,2,0,0,0,0
2004,Canoeing,Romania,ROU,642,14,0,0,0,0
2004,Canoeing,Russia,RUS,643,13,3,2,0,5
2004,Canoeing,Slovakia,SVK,703,19,4,1,3,8
2004,Canoeing,Slovenia,SVN,705,4,0,0,0,0
2004,Canoeing,Sweden,SWE,752,7,0,0,2,2
2004,Canoeing,Seychelles,SYC,690,2,0,0,0,0
2004,Canoeing,Togo,TGO,768,1,0,0,0,0
2004,Canoeing,Ukraine,UKR,804,10,4,0,0,4
2004,Canoeing,Uruguay,URY,858,2,0,0,0,0
2004,Canoeing,United States,USA,840,23,0,1,0,1
2004,Canoeing,Uzbekistan,UZB,860,11,0,0,0,0
2004,Canoeing,Vietnam,VNM,704,1,0,0,0,0
2004,Canoeing,South Africa,ZAF,710,2,0,0,0,0
2004,Cycling,Argentina,ARG,032,5,0,0,0,0
2004,Cycling,Australia,AUS,036,37,3,2,12,17
2004,Cycling,Austria,AUT,040,11,0,0,0,0
2004,Cycling,Belgium,BEL,056,12,1,0,0,1
2004,Cycling,Bulgaria,BGR,100,3,0,0,0,0
2004,Cycling,Belarus,BLR,112,7,1,0,0,1
2004,Cycling,Brazil,BRA,076,6,0,0,0,0
2004,Cycling,Barbados,BRB,052,1,0,0,0,0
2004,Cycling,Canada,CAN,124,16,0,1,1,2
2004,Cycling,Switzerland,CHE,756,20,1,2,0,3
2004,Cycling,Chile,CHL,152,3,0,0,0,0
2004,Cycling,China,CHN,156,6,0,1,0,1
2004,Cycling,Colombia,COL,170,11,1,0,0,1
2004,Cycling,Costa Rica,CRI,188,2,0,0,0,0
2004,Cycling,Cuba,CUB,192,5,0,0,0,0
2004,Cycling,Cyprus,CYP,196,1,0,0,0,0
2004,Cycling,Czechia,CZE,203,19,0,0,0,0
2004,Cycling,Germany,DEU,276,38,4,1,3,8
2004,Cycling,Denmark,DNK,208,9,0,0,0,0
2004,Cycling,Spain,ESP,724,32,5,3,0,8
2004,Cycling,Estonia,EST,233,6,0,0,0,0
2004,Cycling,France,FRA,250,33,3,1,1,5
2004,Cycling,United Kingdom,GBR,826,35,2,6,2,10
2004,Cycling,Greece,GRC,300,7,0,0,0,0
2004,Cycling,Guatemala,GTM,320,2,0,0,0,0
2004,Cycling,Hong Kong,HKG,344,2,0,0,0,0
2004,Cycling,Hungary,HUN,348,3,0,0,0,0
2004,Cycling,Indonesia,IDN,360,1,0,0,0,0
2004,Cycling,Ireland,IRL,372,4,0,0,0,0
2004,Cycling,Iran,IRN,364,4,0,0,0,0
2004,Cycling,Italy,ITA,380,14,0,0,1,1
2004,Cycling,Japan,JPN,392,13,0,3,0,3
2004,Cycling,Kazakhstan,KAZ,398,11,0,0,0,0
2004,Cycling,Kyrgyzstan,KGZ,417,2,0,0,0,0
2004,Cycling,South Korea,KOR,410,6,0,0,0,0
2004,Cycling,Lithuania,LTU,440,14,0,0,0,0
2004,Cycling,Luxembourg,LUX,442,4,0,0,0,0
2004,Cycling,Latvia,LVA,428,2,0,0,0,0
2004,Cycling,Moldova,MDA,498,2,0,0,0,0
2004,Cycling,Mexico,MEX,484,3,0,1,0,1
2004,Cycling,Malaysia,MYS,458,2,0,0,0,0
2004,Cycling,Namibia,NAM,516,1,0,0,0,0
2004,Cycling,Netherlands,NLD,528,35,2,1,1,4
2004,Cycling,Norway,NOR,578,11,0,0,1,1
2004,Cycling,New Zealand,NZL,554,19,0,0,1,1
2004,Cycling,Poland,POL,616,21,0,0,0,0
2004,Cycling,Portugal,PRT,620,5,0,1,0,1
2004,Cycling,Romania,ROU,642,1,0,0,0,0
2004,Cycling,Russia,RUS,643,29,1,1,3,5
2004,Cycling,El Salvador,SLV,222,2,0,0,0,0
2004,Cycling,Slovakia,SVK,703,12,0,0,0,0
2004,Cycling,Slovenia,SVN,705,5,0,0,0,0
2004,Cycling,Sweden,SWE,752,11,0,0,0,0
2004,Cycling,Taiwan,TWN,158,1,0,0,0,0
2004,Cycling,Ukraine,UKR,804,21,0,0,0,0
2004,Cycling,Uruguay,URY,858,3,0,0,0,0
2004,Cycling,United States,USA,840,23,0,2,0,2
2004,Cycling,Uzbekistan,UZB,860,1,0,0,0,0
2004,Cycling,Venezuela,VEN,862,3,0,0,0,0
2004,Cycling,South Africa,ZAF,710,4,0,0,0,0
2004,Diving,Australia,AUS,036,16,7,1,1,9
2004,Diving,Austria,AUT,040,2,0,0,0,0
2004,Diving,Belarus,BLR,112,4,0,0,0,0
2004,Diving,Bermuda,BMU,060,1,0,0,0,0
2004,Diving,Brazil,BRA,076,5,0,0,0,0
2004,Diving,Canada,CAN,124,14,2,1,0,3
2004,Diving,Switzerland,CHE,756,1,0,0,0,0
2004,Diving,China,CHN,156,16,1,2,9,12
2004,Diving,Colombia,COL,170,2,0,0,0,0
2004,Diving,Cuba,CUB,192,9,0,0,0,0
2004,Diving,Germany,DEU,276,14,0,2,0,2
2004,Diving,Spain,ESP,724,4,0,0,0,0
2004,Diving,Finland,FIN,246,2,0,0,0,0
2004,Diving,France,FRA,250,1,0,0,0,0
2004,Diving,United Kingdom,GBR,826,12,0,2,0,2
2004,Diving,Greece,GRC,300,14,0,0,2,2
2004,Diving,Hungary,HUN,348,3,0,0,0,0
2004,Diving,Italy,ITA,380,8,0,0,0,0
2004,Diving,Japan,JPN,392,2,0,0,0,0
2004,Diving,Mexico,MEX,484,11,0,0,0,0
2004,Diving,Malaysia,MYS,458,4,0,0,0,0
2004,Diving,Puerto Rico,PRI,630,2,0,0,0,0
2004,Diving,North Korea,PRK,408,4,0,0,0,0
2004,Diving,Romania,ROU,642,1,0,0,0,0
2004,Diving,Russia,RUS,643,16,2,4,0,6
2004,Diving,Sweden,SWE,752,1,0,0,0,0
2004,Diving,Ukraine,UKR,804,10,0,0,0,0
2004,Diving,United States,USA,840,14,0,0,0,0
2004,Diving,Venezuela,VEN,862,1,0,0,0,0
2004,Diving,South Africa,ZAF,710,2,0,0,0,0
2004,Equestrianism,Argentina,ARG,032,8,0,0,0,0
2004,Equestrianism,Australia,AUS,036,13,0,0,0,0
2004,Equestrianism,Austria,AUT,040,18,0,0,0,0
2004,Equestrianism,Belgium,BEL,056,18,0,0,0,0
2004,Equestrianism,Bulgaria,BGR,100,1,0,0,0,0
2004,Equestrianism,Belarus,BLR,112,1,0,0,0,0
2004,Equestrianism,Bermuda,BMU,060,1,0,0,0,0
2004,Equestrianism,Brazil,BRA,076,18,0,0,1,1
2004,Equestrianism,Canada,CAN,124,19,0,0,0,0
2004,Equestrianism,Switzerland,CHE,756,16,0,0,0,0
2004,Equestrianism,Colombia,COL,170,1,0,0,0,0
2004,Equestrianism,Czechia,CZE,203,1,0,0,0,0
2004,Equestrianism,Germany,DEU,276,26,4,1,4,9
2004,Equestrianism,Denmark,DNK,208,9,0,0,0,0
2004,Equestrianism,Egypt,EGY,818,1,0,0,0,0
2004,Equestrianism,Spain,ESP,724,8,1,4,0,5
2004,Equestrianism,France,FRA,250,20,0,0,5,5
2004,Equestrianism,United Kingdom,GBR,826,20,1,5,1,7
2004,Equestrianism,Greece,GRC,300,11,0,0,0,0
2004,Equestrianism,Croatia,HRV,191,1,0,0,0,0
2004,Equestrianism,Ireland,IRL,372,19,0,0,0,0
2004,Equestrianism,Italy,ITA,380,16,0,0,0,0
2004,Equestrianism,Jordan,JOR,400,1,0,0,0,0
2004,Equestrianism,Japan,JPN,392,8,0,0,0,0
2004,Equestrianism,South Korea,KOR,410,8,0,0,0,0
2004,Equestrianism,Mexico,MEX,484,8,0,0,0,0
2004,Equestrianism,Netherlands,NLD,528,16,0,0,1,1
2004,Equestrianism,New Zealand,NZL,554,19,0,0,0,0
2004,Equestrianism,Poland,POL,616,7,0,0,0,0
2004,Equestrianism,Puerto Rico,PRI,630,1,0,0,0,0
2004,Equestrianism,Portugal,PRT,620,1,0,0,0,0
2004,Equestrianism,Romania,ROU,642,1,0,0,0,0
2004,Equestrianism,Russia,RUS,643,3,0,0,0,0
2004,Equestrianism,Saudi Arabia,SAU,682,2,0,0,0,0
2004,Equestrianism,Sweden,SWE,752,22,0,4,0,4
2004,Equestrianism,Thailand,THA,764,1,0,0,0,0
2004,Equestrianism,United States,USA,840,26,9,2,4,15
2004,Fencing,Argentina,ARG,032,1,0,0,0,0
2004,Fencing,Australia,AUS,036,3,0,0,0,0
2004,Fencing,Austria,AUT,040,2,0,0,0,0
2004,Fencing,Azerbaijan,AZE,031,1,0,0,0,0
2004,Fencing,Belgium,BEL,056,1,0,0,0,0
2004,Fencing,Belarus,BLR,112,2,0,0,0,0
2004,Fencing,Brazil,BRA,076,3,0,0,0,0
2004,Fencing,Canada,CAN,124,8,0,0,0,0
2004,Fencing,Switzerland,CHE,756,1,0,0,1,1
2004,Fencing,Chile,CHL,152,1,0,0,0,0
2004,Fencing,China,CHN,156,31,0,6,0,6
2004,Fencing,Republic of the Congo,COG,178,1,0,0,0,0
2004,Fencing,Colombia,COL,170,1,0,0,0,0
2004,Fencing,Cuba,CUB,192,4,0,0,0,0
2004,Fencing,Germany,DEU,276,21,3,3,0,6
2004,Fencing,Algeria,DZA,012,10,0,0,0,0
2004,Fencing,Egypt,EGY,818,15,0,0,0,0
2004,Fencing,Spain,ESP,724,1,0,0,0,0
2004,Fencing,France,FRA,250,31,5,1,8,14
2004,Fencing,United Kingdom,GBR,826,2,0,0,0,0
2004,Fencing,Greece,GRC,300,15,0,0,0,0
2004,Fencing,Hong Kong,HKG,344,3,0,0,0,0
2004,Fencing,Hungary,HUN,348,24,0,5,1,6
2004,Fencing,Israel,ISR,376,1,0,0,0,0
2004,Fencing,Italy,ITA,380,18,1,5,5,11
2004,Fencing,Japan,JPN,392,5,0,0,0,0
2004,Fencing,South Korea,KOR,410,18,0,0,0,0
2004,Fencing,Morocco,MAR,504,1,0,0,0,0
2004,Fencing,Mexico,MEX,484,1,0,0,0,0
2004,Fencing,Netherlands,NLD,528,1,0,0,0,0
2004,Fencing,New Zealand,NZL,554,1,0,0,0,0
2004,Fencing,Poland,POL,616,3,1,0,0,1
2004,Fencing,Portugal,PRT,620,1,0,0,0,0
2004,Fencing,Romania,ROU,642,6,0,0,0,0
2004,Fencing,Russia,RUS,643,30,9,0,4,13
2004,Fencing,Senegal,SEN,686,1,0,0,0,0
2004,Fencing,Thailand,THA,764,2,0,0,0,0
2004,Fencing,Tunisia,TUN,788,2,0,0,0,0
2004,Fencing,Ukraine,UKR,804,16,1,0,0,1
2004,Fencing,United States,USA,840,24,1,0,1,2
2004,Fencing,Venezuela,VEN,862,4,0,0,0,0
2004,Fencing,South Africa,ZAF,710,6,0,0,0,0
2004,Football,Argentina,ARG,032,16,0,0,16,16
2004,Football,Australia,AUS,036,32,0,0,0,0
2004,Football,Brazil,BRA,076,17,0,17,0,17
2004,Football,China,CHN,156,15,0,0,0,0
2004,Football,Costa Rica,CRI,188,14,0,0,0,0
2004,Football,Germany,DEU,276,17,17,0,0,17
2004,Football,Ghana,GHA,288,16,0,0,0,0
2004,Football,Greece,GRC,300,34,0,0,0,0
2004,Football,Iraq,IRQ,368,17,0,0,0,0
2004,Football,Italy,ITA,380,17,17,0,0,17
2004,Football,Japan,JPN,392,33,0,0,0,0
2004,Football,South Korea,KOR,410,16,0,0,0,0
2004,Football,Morocco,MAR,504,16,0,0,0,0
2004,Football,Mexico,MEX,484,32,0,0,0,0
2004,Football,Mali,MLI,466,16,0,0,0,0
2004,Football,Nigeria,NGA,566,16,0,0,0,0
2004,Football,Portugal,PRT,620,17,0,0,0,0
2004,Football,Paraguay,PRY,600,17,0,17,0,17
2004,Football,Sweden,SWE,752,17,0,0,0,0
2004,Football,Tunisia,TUN,788,16,0,0,0,0
2004,Football,United States,USA,840,17,0,0,17,17
2004,Gymnastics,Argentina,ARG,032,5,0,0,0,0
2004,Gymnastics,Australia,AUS,036,36,0,0,0,0
2004,Gymnastics,Belgium,BEL,056,5,0,0,0,0
2004,Gymnastics,Bulgaria,BGR,100,13,1,1,0,2
2004,Gymnastics,Belarus,BLR,112,17,0,0,0,0
2004,Gymnastics,Bolivia,BOL,068,5,0,0,0,0
2004,Gymnastics,Brazil,BRA,076,39,0,0,0,0
2004,Gymnastics,Canada,CAN,124,74,0,0,1,1
2004,Gymnastics,Switzerland,CHE,756,16,0,0,0,0
2004,Gymnastics,China,CHN,156,72,2,0,1,3
2004,Gymnastics,Colombia,COL,170,7,0,0,0,0
2004,Gymnastics,Cuba,CUB,192,19,0,0,0,0
2004,Gymnastics,Czechia,CZE,203,5,0,0,0,0
2004,Gymnastics,Germany,DEU,276,52,0,0,0,0
2004,Gymnastics,Spain,ESP,724,72,1,0,1,2
2004,Gymnastics,France,FRA,250,74,0,0,1,1
2004,Gymnastics,United Kingdom,GBR,826,32,0,0,0,0
2004,Gymnastics,Georgia,GEO,268,7,0,0,0,0
2004,Gymnastics,Greece,GRC,300,19,0,0,1,1
2004,Gymnastics,Hungary,HUN,348,8,0,0,0,0
2004,Gymnastics,Iceland,ISL,352,7,0,0,0,0
2004,Gymnastics,Israel,ISR,376,7,0,0,0,0
2004,Gymnastics,Italy,ITA,380,52,1,0,1,2
2004,Gymnastics,Japan,JPN,392,52,2,1,6,9
2004,Gymnastics,Kazakhstan,KAZ,398,7,0,0,0,0
2004,Gymnastics,South Korea,KOR,410,46,1,1,0,2
2004,Gymnastics,Latvia,LVA,428,10,0,1,0,1
2004,Gymnastics,Mexico,MEX,484,9,0,0,0,0
2004,Gymnastics,Malaysia,MYS,458,7,0,0,0,0
2004,Gymnastics,Netherlands,NLD,528,10,0,0,0,0
2004,Gymnastics,Puerto Rico,PRI,630,7,0,0,0,0
2004,Gymnastics,North Korea,PRK,408,38,0,0,0,0
2004,Gymnastics,Portugal,PRT,620,7,0,0,0,0
2004,Gymnastics,Romania,ROU,642,72,8,3,9,20
2004,Gymnastics,Russia,RUS,643,72,7,1,0,8
2004,Gymnastics,Slovakia,SVK,703,5,0,0,0,0
2004,Gymnastics,Sweden,SWE,752,5,0,0,0,0
2004,Gymnastics,Tunisia,TUN,788,7,0,0,0,0
2004,Gymnastics,Ukraine,UKR,804,73,0,0,1,1
2004,Gymnastics,United States,USA,840,74,1,16,2,19
2004,Gymnastics,Uzbekistan,UZB,860,2,0,0,0,0
2004,Gymnastics,South Africa,ZAF,710,5,0,0,0,0
2004,Handball,Angola,AGO,024,15,0,0,0,0
2004,Handball,Brazil,BRA,076,30,0,0,0,0
2004,Handball,China,CHN,156,14,0,0,0,0
2004,Handball,Germany,DEU,276,15,0,15,0,15
2004,Handball,Denmark,DNK,208,15,0,0,15,15
2004,Handball,Egypt,EGY,818,15,0,0,0,0
2004,Handball,Spain,ESP,724,30,0,0,0,0
2004,Handball,France,FRA,250,30,0,0,0,0
2004,Handball,Greece,GRC,300,30,0,0,0,0
2004,Handball,Croatia,HRV,191,15,0,0,15,15
2004,Handball,Hungary,HUN,348,30,0,0,0,0
2004,Handball,Iceland,ISL,352,15,0,0,0,0
2004,Handball,South Korea,KOR,410,30,0,15,0,15
2004,Handball,Russia,RUS,643,14,14,0,0,14
2004,Handball,Slovenia,SVN,705,15,0,0,0,0
2004,Handball,Ukraine,UKR,804,15,15,0,0,15
2004,Hockey,Argentina,ARG,032,32,16,0,0,16
2004,Hockey,Australia,AUS,036,32,0,0,16,16
2004,Hockey,China,CHN,156,16,0,0,0,0
2004,Hockey,Germany,DEU,276,32,16,0,16,32
2004,Hockey,Egypt,EGY,818,16,0,0,0,0
2004,Hockey,Spain,ESP,724,32,0,0,0,0
2004,Hockey,United Kingdom,GBR,826,16,0,0,0,0
2004,Hockey,India,IND,356,16,0,0,0,0
2004,Hockey,Japan,JPN,392,16,0,0,0,0
2004,Hockey,South Korea,KOR,410,32,0,0,0,0
2004,Hockey,Netherlands,NLD,528,32,0,32,0,32
2004,Hockey,New Zealand,NZL,554,32,0,0,0,0
2004,Hockey,Pakistan,PAK,586,16,0,0,0,0
2004,Hockey,South Africa,ZAF,710,32,0,0,0,0
2004,Judo,Afghanistan,AFG,004,1,0,0,0,0
2004,Judo,Angola,AGO,024,1,0,0,0,0
2004,Judo,Andorra,AND,020,1,0,0,0,0
2004,Judo,Argentina,ARG,032,9,0,0,0,0
2004,Judo,Armenia,ARM,051,1,0,0,0,0
2004,Judo,Australia,AUS,036,12,0,0,0,0
2004,Judo,Austria,AUT,040,2,0,1,0,1
2004,Judo,Azerbaijan,AZE,031,3,0,0,0,0
2004,Judo,Belgium,BEL,056,3,1,0,0,1
2004,Judo,Burkina Faso,BFA,854,1,0,0,0,0
2004,Judo,Bulgaria,BGR,100,2,1,0,0,1
2004,Judo,Bosnia and Herzegovina,BIH,070,1,0,0,0,0
2004,Judo,Belarus,BLR,112,7,0,0,1,1
2004,Judo,Bolivia,BOL,068,1,0,0,0,0
2004,Judo,Brazil,BRA,076,12,2,0,0,2
2004,Judo,Barbados,BRB,052,1,0,0,0,0
2004,Judo,Central African Republic,CAF,140,1,0,0,0,0
2004,Judo,Canada,CAN,124,6,0,0,0,0
2004,Judo,Switzerland,CHE,756,2,0,0,0,0
2004,Judo,Chile,CHL,152,1,0,0,0,0
2004,Judo,China,CHN,156,9,3,1,1,5
2004,Judo,Cameroon,CMR,120,4,0,0,0,0
2004,Judo,Republic of the Congo,COG,178,1,0,0,0,0
2004,Judo,Colombia,COL,170,3,0,0,0,0
2004,Judo,Costa Rica,CRI,188,1,0,0,0,0
2004,Judo,Cuba,CUB,192,12,5,1,0,6
2004,Judo,Cyprus,CYP,196,1,0,0,0,0
2004,Judo,Czechia,CZE,203,1,0,0,0,0
2004,Judo,Germany,DEU,276,12,3,0,1,4
2004,Judo,Dominican Republic,DOM,214,5,0,0,0,0
2004,Judo,Algeria,DZA,012,11,0,0,0,0
2004,Judo,Ecuador,ECU,218,2,0,0,0,0
2004,Judo,Egypt,EGY,818,6,0,0,0,0
2004,Judo,Spain,ESP,724,10,0,0,0,0
2004,Judo,Estonia,EST,233,2,1,0,0,1
2004,Judo,Finland,FIN,246,1,0,0,0,0
2004,Judo,Fiji,FJI,242,2,0,0,0,0
2004,Judo,France,FRA,250,13,0,1,0,1
2004,Judo,Gabon,GAB,266,1,0,0,0,0
2004,Judo,United Kingdom,GBR,826,8,0,0,0,0
2004,Judo,Georgia,GEO,268,7,0,1,1,2
2004,Judo,Guinea,GIN,324,1,0,0,0,0
2004,Judo,Greece,GRC,300,14,0,0,1,1
2004,Judo,Honduras,HND,340,1,0,0,0,0
2004,Judo,Haiti,HTI,332,2,0,0,0,0
2004,Judo,Hungary,HUN,348,2,0,0,0,0
2004,Judo,Indonesia,IDN,360,1,0,0,0,0
2004,Judo,India,IND,356,1,0,0,0,0
2004,Judo,Iran,IRN,364,6,0,0,0,0
2004,Judo,Iraq,IRQ,368,1,0,0,0,0
2004,Judo,Israel,ISR,376,5,1,0,0,1
2004,Judo,Italy,ITA,380,9,1,0,0,1
2004,Judo,Japan,JPN,392,14,0,2,8,10
2004,Judo,Kazakhstan,KAZ,398,8,0,0,0,0
2004,Judo,Kyrgyzstan,KGZ,417,1,0,0,0,0
2004,Judo,South Korea,KOR,410,13,1,1,1,3
2004,Judo,Kuwait,KWT,414,1,0,0,0,0
2004,Judo,Libya,LBY,434,1,0,0,0,0
2004,Judo,Lithuania,LTU,440,1,0,0,0,0
2004,Judo,Latvia,LVA,428,1,0,0,0,0
2004,Judo,Morocco,MAR,504,2,0,0,0,0
2004,Judo,Moldova,MDA,498,1,0,0,0,0
2004,Judo,Madagascar,MDG,450,1,0,0,0,0
2004,Judo,Mexico,MEX,484,3,0,0,0,0
2004,Judo,Mali,MLI,466,1,0,0,0,0
2004,Judo,Malta,MLT,470,1,0,0,0,0
2004,Judo,Mongolia,MNG,496,8,1,0,0,1
2004,Judo,Niger,NER,562,1,0,0,0,0
2004,Judo,Nigeria,NGA,566,2,0,0,0,0
2004,Judo,Netherlands,NLD,528,7,3,1,0,4
2004,Judo,New Zealand,NZL,554,1,0,0,0,0
2004,Judo,Poland,POL,616,6,0,0,0,0
2004,Judo,Puerto Rico,PRI,630,3,0,0,0,0
2004,Judo,North Korea,PRK,408,6,0,1,0,1
2004,Judo,Portugal,PRT,620,4,0,0,0,0
2004,Judo,Romania,ROU,642,4,0,0,0,0
2004,Judo,Russia,RUS,643,11,3,2,0,5
2004,Judo,Senegal,SEN,686,1,0,0,0,0
2004,Judo,Slovakia,SVK,703,2,0,1,0,1
2004,Judo,Slovenia,SVN,705,5,1,0,0,1
2004,Judo,Sweden,SWE,752,1,0,0,0,0
2004,Judo,Seychelles,SYC,690,1,0,0,0,0
2004,Judo,Syria,SYR,760,1,0,0,0,0
2004,Judo,Turkmenistan,TKM,795,1,0,0,0,0
2004,Judo,Tonga,TON,776,1,0,0,0,0
2004,Judo,Tunisia,TUN,788,4,0,0,0,0
2004,Judo,Turkey,TUR,792,3,0,0,0,0
2004,Judo,Taiwan,TWN,158,2,0,0,0,0
2004,Judo,Ukraine,UKR,804,8,0,1,0,1
2004,Judo,United States,USA,840,12,1,0,0,1
2004,Judo,Uzbekistan,UZB,860,6,0,0,0,0
2004,Judo,Venezuela,VEN,862,9,0,0,0,0
2004,Judo,South Africa,ZAF,710,1,0,0,0,0
2004,Modern Pentathlon,Australia,AUS,036,2,0,0,0,0
2004,Modern Pentathlon,Belarus,BLR,112,3,0,0,0,0
2004,Modern Pentathlon,Brazil,BRA,076,2,0,0,0,0
2004,Modern Pentathlon,Canada,CAN,124,2,0,0,0,0
2004,Modern Pentathlon,Switzerland,CHE,756,1,0,0,0,0
2004,Modern Pentathlon,China,CHN,156,3,0,0,0,0
2004,Modern Pentathlon,Czechia,CZE,203,3,1,0,0,1
2004,Modern Pentathlon,Germany,DEU,276,3,0,0,0,0
2004,Modern Pentathlon,Egypt,EGY,818,2,0,0,0,0
2004,Modern Pentathlon,France,FRA,250,4,0,0,0,0
2004,Modern Pentathlon,United Kingdom,GBR,826,2,1,0,0,1
2004,Modern Pentathlon,Greece,GRC,300,2,0,0,0,0
2004,Modern Pentathlon,Guatemala,GTM,320,1,0,0,0,0
2004,Modern Pentathlon,Hungary,HUN,348,4,0,0,1,1
2004,Modern Pentathlon,Italy,ITA,380,4,0,0,0,0
2004,Modern Pentathlon,Kazakhstan,KAZ,398,2,0,0,0,0
2004,Modern Pentathlon,Kyrgyzstan,KGZ,417,2,0,0,0,0
2004,Modern Pentathlon,South Korea,KOR,410,2,0,0,0,0
2004,Modern Pentathlon,Lithuania,LTU,440,2,0,1,0,1
2004,Modern Pentathlon,Latvia,LVA,428,2,0,1,0,1
2004,Modern Pentathlon,Mexico,MEX,484,2,0,0,0,0
2004,Modern Pentathlon,Poland,POL,616,4,0,0,0,0
2004,Modern Pentathlon,Russia,RUS,643,4,0,0,1,1
2004,Modern Pentathlon,Sweden,SWE,752,1,0,0,0,0
2004,Modern Pentathlon,Ukraine,UKR,804,1,0,0,0,0
2004,Modern Pentathlon,United States,USA,840,4,0,0,0,0
2004,Rhythmic Gymnastics,Australia,AUS,036,1,0,0,0,0
2004,Rhythmic Gymnastics,Azerbaijan,AZE,031,1,0,0,0,0
2004,Rhythmic Gymnastics,Bulgaria,BGR,100,8,6,0,0,6
2004,Rhythmic Gymnastics,Belarus,BLR,112,8,0,0,0,0
2004,Rhythmic Gymnastics,Brazil,BRA,076,6,0,0,0,0
2004,Rhythmic Gymnastics,China,CHN,156,7,0,0,0,0
2004,Rhythmic Gymnastics,Cabo Verde,CPV,132,1,0,0,0,0
2004,Rhythmic Gymnastics,Czechia,CZE,203,1,0,0,0,0
2004,Rhythmic Gymnastics,Germany,DEU,276,1,0,0,0,0
2004,Rhythmic Gymnastics,Spain,ESP,724,7,0,0,0,0
2004,Rhythmic Gymnastics,United Kingdom,GBR,826,1,0,0,0,0
2004,Rhythmic Gymnastics,Greece,GRC,300,8,0,0,0,0
2004,Rhythmic Gymnastics,Israel,ISR,376,1,0,0,0,0
2004,Rhythmic Gymnastics,Italy,ITA,380,7,0,6,0,6
2004,Rhythmic Gymnastics,Japan,JPN,392,1,0,0,0,0
2004,Rhythmic Gymnastics,Kazakhstan,KAZ,398,1,0,0,0,0
2004,Rhythmic Gymnastics,Poland,POL,616,6,0,0,0,0
